,Label,Sentence,feature_enti_num,feature_fresq,feature_pos,feature_senti_num,feature_sentiment,feature_slen
476,0,炸酱面不错,1,2,7,1,2,2
477,0,管理的很好,0,7,0,1,2,4
478,0,鲜炸蛋散等几样点心,0,0,0,1,1,5
479,1,螃蟹个大黄多,1,0,0,0,0,4
480,0,进店的方式很特殊,2,0,4,0,0,5
481,0,拿的时候很困难,1,0,4,1,1,5
482,1,虾很新鲜还活蹦乱跳的,2,8 11 17,0,1,2,6
483,0,恰到好处的感觉,1,10,0,1,2,3
484,0,建筑别具一格,1,0,0,1,2,2
485,0,口味保持了一如既往地稳定,1,0,0,2,2,6
486,0,咸蛋蒸肉味道不错,3,2 5,7,1,2,4
487,1,肥牛很鲜涮后入口肥美,2,0,7 7,1,2,6
488,1,烧烤很入味,0,0,5,1,2,3
489,0,炒菜味道不错,2,2 5,7,1,2,3
490,1,海鲜饭很入味,2,0,5,1,2,4
491,1,吃过的最好吃的小笼包,1,12,0,2,2,7
492,0,郑州信阳羚锐大厦楼高十五层,5,0,0,0,0,6
493,1,按摩的恰到好处,0,10 16,0,1,2,3
494,0,做得恰到好处,0,9 10,0,1,2,3
495,1,鸡肉做的恰到好处,1,10 16,0,1,2,4
496,0,货真价实的杂志款,1,0,0,1,2,4
497,0,友人团劵邀约上银泰城喝粥,3,0,5,1,2,7
498,0,橙天影城毕竟可以算是新影城,3,0,2,1,2,7
499,1,榴莲薄饼挺好吃的,2,0,7,0,0,4
500,1,最爱的烤鸭店,1,0,3,0,0,3
501,0,服务态度非常好,1,14,4,1,2,3
502,0,发型剃的不错,0,2,0,1,2,4
503,0,口味一如既往好,1,0,0,2,2,3
504,0,彩绘装饰很别具一格老成都锅底的串串,5,0,2,2,2,9
505,0,朝阳大悦城新开了许多家店,4,0,7,0,0,6
506,0,喜欢吃烧烤再来一份冷面清清口,2,0,5,3,2,9
507,0,汤粉的汤底鲜味,3,0,0,0,0,4
508,0,心里美很好吃很大份,1,0,5,1,2,5
509,0,小区环境很好,2,7,4,1,2,4
510,0,位置很拥挤,0,0,5,1,1,3
511,0,看得眼花缭乱,0,0,0,1,2,3
512,1,水果一如既往的新鲜好品质,3,11,2 7,3,2,6
513,0,蒸的恰到好处,0,10 16,0,1,2,3
514,1,生蚝做的恰到好处,1,10 16,0,2,0,5
515,0,口味不错分量足,2,2,2 7 7,1,2,4
516,1,蒜泥白肉很爽口,2,0,5,1,2,4
517,0,来哈尔滨必吃的火锅,2,0,3 7,0,0,5
518,1,浴区洗浴用品一应俱全非常贴心,2,0,5,0,0,6
519,0,米其林一星拔草成功,2,0,0,0,0,4
520,1,货真价实牛腩很有嚼劲哦,2,0,5,2,2,7
521,1,蛋包饭上的蛋煎的特别嫩,2,0,4,2,1,8
522,1,意面煮的恰到好处,1,10 16,0,1,2,4
523,0,菜的味道很不错,2,2 6,4,1,2,5
524,0,服装很多选的眼花缭乱的,0,0,0,1,2,6
525,0,服务态度很好,1,7 14,4,1,2,3
526,1,经典菜品水煮肉片味道恰到好处,5,10,0,1,2,6
527,1,辣的恰到好处总体来说是很好吃的一家面店,2,10 16,5,4,2,11
528,0,货真价实没得说,0,0,0,1,2,2
529,1,火锅的口味调配的恰到好处,2,10 16,0,1,2,6
530,0,重点是口感真的很好,2,7,4 6,3,2,6
531,0,出品味道很好,2,7,4,1,2,4
532,0,号称是川沙不错的火锅店,2,2 3,3 7,2,2,6
533,0,化妆技术不错,2,2,7,1,2,3
534,1,周边购物就餐娱乐休闲超级方便,1,0,0,2,2,7
535,0,宝宝参与感很高,2,0,4,1,2,4
536,0,味道出乎意料的还不错,1,2 17,4,1,2,5
537,1,素什锦淋的香油恰到好处,2,10,0,1,2,5
538,0,第一印象非常好,0,0,4,1,2,3
539,1,意面番茄的味道恰到好处,4,10,0,1,2,6
540,0,很好的一次用餐,1,7,0,1,2,5
541,0,鲈鱼还不错,1,2 17,4,1,2,3
542,0,蓄倏鱼可观,1,0,7,1,2,3
543,0,海胆蒸蛋和蛤蜊清汤不错,4,2,7,2,2,6
544,0,鲜虾蟹子云吞味道不错的,3,2 3 5,7,1,2,6
545,0,小姑娘的按摩手法不错,2,2,7,1,2,5
546,1,新出的披萨鸡腿真的不错哦,2,2,4,1,2,7
547,0,一进门有人拉小提琴水果吃,2,0,0,0,0,7
548,0,匆忙买了吐司和瑞士卷,2,0,0,1,2,7
549,0,小龙虾很干净,1,0,4,1,2,3
550,1,羊排软烂脱骨,2,0,0,0,0,3
551,0,墨西哥菜的颜色丰富,3,0,7,0,0,5
552,0,快结束的时候才想起来拍个照片过来评价,3,0,5,2,2,11
553,0,冻奶茶还不错,1,2 17,4,1,2,4
554,0,东西很好吃,1,0,5,1,2,3
555,1,粉煮的恰到好处,1,10 16,0,1,2,4
556,0,单纯来解决个工作餐可以的,1,0,0,1,2,7
557,1,石锅豆腐很爽口很下饭有点出乎意料,3,0,5 5,2,2,8
558,1,寿司一如既往地很棒,1,0,0,1,2,4
559,0,芥末恰到好处,1,10,0,1,2,2
560,1,牛肉汤很货真价实,1,0,0,1,2,3
561,0,鸡蛋香肠等辅料恰到好处,3,10,0,1,2,5
562,1,味道做的恰到好处烧饼外脆内韧,4,10 16,0,1,2,7
563,0,菠萝油无功无过,1,0,7,0,0,3
564,1,鸡肉和果仁都恰到好处的裹上一层酱料,3,10,0,3,2,10
565,0,菜品味道大都不错老少皆宜,4,2,2 7,1,2,5
566,0,泰晤士小镇环境最好,3,0,7,1,2,4
567,0,装修风格不错,1,2,7,1,2,3
568,0,地方很好找,1,0,5,0,0,3
569,0,东西很好吃,1,0,5,1,2,3
570,0,朋友住的好后强力推荐,2,0,0,1,2,7
571,0,味道一如既往的好,1,1,0,2,2,4
572,0,朋友点的炒面看起来不错,2,2,0,1,2,6
573,0,量出乎意料的多,1,0,0,0,0,4
574,1,锅盔特别酥脆,1,0,4,0,0,3
575,0,感觉喜荟萃已经快吃完了,1,0,4,3,2,8
576,0,火候掌握的很好,1,7,0,1,2,5
577,1,粉丝烧的恰到好处,1,10 16,0,1,2,4
578,0,可乐可以改成冰红茶,1,0,0,1,2,4
579,0,总体性价比极高,2,0,4,0,0,3
580,1,抹茶一如既往的香浓好吃,2,0,0,2,2,6
581,0,关东煮味道不错,2,2 5,7,1,2,3
582,0,八宝粥竟然这么稠,1,0,0,0,0,4
583,0,价格很合理,1,0,5,1,2,3
584,0,糕点热门的点心,2,0,0,1,2,4
585,0,在云端花园酒店连续住了五天,2,0,7,0,0,7
586,1,临潼当地人评价极高,3,0,4,0,0,4
587,0,服务态度很好,1,7 14,4,1,2,3
588,0,感觉很不错的,1,2 3 6,4,1,2,4
589,1,太湖蟹个个蟹黄肉厚,4,0,7,0,0,5
590,0,酱鸭的味道不错,2,2 5,7,1,2,4
591,1,店里装修的是很古色古香的风格,3,4,0,2,2,8
592,0,汤的味道还不错,2,2 17,4,1,2,5
593,0,咖啡的口味都有点偏酸,4,0,0,0,0,6
594,0,面条不错有嚼劲,2,2,7,2,2,5
595,0,刺身很新鲜,1,8 11,0,1,2,3
596,1,薯条好多东西都挺好吃的,2,0,4,0,0,6
597,0,团购套餐很划算,1,0,5,0,0,4
598,0,服务态度很好,1,7 14,4,1,2,3
599,0,软欧和饮料买一送一,1,0,0,1,2,4
600,0,黑蒜双菇豆腐,3,0,0,0,0,3
601,1,鸡肉超级嫩,1,0,0,2,2,3
602,0,餐厅很干净,1,0,4,1,2,3
603,1,喝豆汁夏可解暑消渴,2,0,0,0,0,5
604,0,环境卫生一如既往的整洁,1,0,0,2,2,4
605,0,排队等候时间很长,3,0,4,0,0,4
606,0,海鲜挺新鲜的,2,11,0,1,2,4
607,0,味道一如既往的好,1,1,0,2,2,4
608,0,恰到好处牛排沙拉,2,10,0,1,2,3
609,0,拍摄的过程中很开心,1,0,5,2,2,6
610,0,盛鳗鱼的容器是保温的那种,3,0,0,2,2,8
611,0,辣度恰到好处,1,10,0,1,2,2
612,0,酱料什么的都有种国外的feel,1,0,0,1,2,8
613,0,男服务员大哥会给倒上一大杯柠檬水,3,0,0,2,2,9
614,1,难得见到这么美式街头风格的热狗店了,4,0,5,1,2,10
615,0,烤鸭里有种吃法叫跳跳鸭,2,0,0,1,2,7
616,0,菜品量很大,2,0,7,0,0,3
617,1,牛蛙现杀新鲜肉嫩好吃回味无穷,2,0,7,3,0,6
618,0,位置很好找,0,0,5,0,0,3
619,0,味道很不错,1,2 6,4,1,2,3
620,1,双皮奶非常非常清甜,1,0,4 6,0,0,4
621,1,像日料师傅片刺身一样严谨地对待牛肉,3,0,0,1,2,10
622,0,石锅拌饭味道还不错,2,2 17,4,1,2,6
623,0,货真价实质量过硬,1,0,7,2,2,3
624,1,意面煮的恰到好处,1,10 16,0,1,2,4
625,0,腰片黄喉鹅肠都不错,3,2,4,1,2,4
626,1,餐厅老板娘人很和蔼可亲,4,0,0,1,2,5
627,0,写字台下有个小冰箱,3,0,0,1,2,5
628,0,帝王蟹太瘦,2,0,4,1,1,4
629,1,牛肉的香味和肉质的弹性配合得恰到好处,4,9 10,0,3,2,10
630,1,馋嘴牛蛙一如既往的好吃,2,0,0,2,2,5
631,0,招牌菜非常不错,1,2,4,1,2,3
632,1,三文鱼很新鲜,2,8 11,0,1,2,3
633,1,菌菇汤厚度恰到好处,3,10,0,1,2,4
634,1,肥牛香得恰到好处,1,10,7,1,2,3
635,1,打牌休闲不错的一个地方,1,2 3,0,1,2,6
636,0,味道很不错滴,1,2 6,4,1,2,4
637,0,发现色拉里有根细头发,1,0,2,0,0,6
638,0,还给专门讲了护肤知识聊的很开心,2,0,0,2,2,10
639,1,装修的古色古香挺有格调,2,4,5,1,2,6
640,0,如图指甲已经做了有快两周时间,3,0,5,1,2,9
641,0,菜的量很大,2,0,7,0,0,4
642,0,间隔很长时间,1,0,0,0,0,3
643,1,鸡翅调味很棒,2,0,7,0,0,3
644,1,芥末味微微透出恰到好处,2,10,5,1,2,5
645,0,离泡温泉稍有点远,2,0,7,0,0,5
646,0,热巧碰上冰淇淋,1,0,0,0,0,3
647,0,味道很不错,1,2 6,4,1,2,3
648,0,可以供客人在那里休闲自在的品尝糕点,2,0,0,1,2,10
649,1,鸡肉烤得恰到好处,1,9 10 15,0,1,2,4
650,0,饭店是典型的本地菜,3,0,0,2,2,6
651,0,蒸的恰到好处,0,10 16,0,1,2,3
652,0,蕃薯条吃的时候都冷了,2,0,4,1,1,8
653,0,酸菜鱼选了微辣,1,0,0,0,0,3
654,0,周边新天地晚上热闹,1,0,0,1,2,4
655,1,店内装修的古色古香很有意境,3,4,5,1,2,7
656,0,出来的几张拍照效果图不错,1,2,7,1,2,6
657,0,奶油南瓜汤不错,3,2,7,1,2,4
658,0,鸳鸯锅的锅底味道都不错,3,2,4,1,2,6
659,1,榴莲鸡的味道恰到好处,3,10,0,1,2,5
660,0,味道的确不错,1,2,4,1,2,3
661,0,有种入口即化的感觉,2,0,0,1,2,5
662,0,无法形容自己到底是多喜欢客家菜,1,0,5,2,2,7
663,1,骨头汤味道恰到好处,2,10,0,1,2,3
664,0,婴儿肥有点冲,3,0,0,1,2,4
665,0,服务态度很不错,1,2 6 14,4,1,2,3
666,0,担仔面不错,1,2,7,1,2,2
667,1,香草冰淇淋上的薄荷叶恰到好处,3,10,0,2,2,6
668,0,东西和服务一如既往的好,1,1 13,0,3,2,6
669,1,芝士排骨挺好吃的,2,0,7,0,0,4
670,0,爱吃山城牛肉,2,0,0,1,2,4
671,1,云吞的肉馅做得非常鲜美,1,0,4,1,2,7
672,0,套餐很划算,1,0,5,0,0,3
673,0,刺身五拼是厚切,0,0,4,1,2,4
674,0,难得去一次海岸城八方汇,3,0,5,0,0,7
675,0,喜欢亲爱的molly老师,1,0,0,1,2,5
676,0,服务效果一如既往的好,1,1 13,0,2,2,5
677,0,奶油蘑菇汤的奶油还可以多加一丢丢,4,17,0,0,0,11
678,0,炒米粉超大一盆的,1,0,0,0,0,5
679,0,做小龙虾生意的越来越多,1,0,0,0,0,6
680,1,鹅肝恰到好处,2,10,0,1,2,3
681,0,味道回味无穷,1,0,0,1,2,2
682,0,纹理和质地都特别好,2,0,4 6,2,2,6
683,1,牛肉和鹅肝烤的恰到好处非常肥美,3,10 15 16,4,3,2,9
684,0,鸡排口味不错,2,2,7,1,2,3
685,0,团的中式套餐,3,0,0,0,0,4
686,1,辣麻香都恰到好处,2,10,0,1,2,3
687,0,一大桶啤酒,1,0,0,0,0,3
688,0,微辣的辣嗨了,0,0,0,1,1,5
689,0,餐厅的陈设是简单整洁,2,0,1,3,2,6
690,0,服务恰到好处,0,10 13,0,1,2,2
691,0,味道真心不错,1,2,4,2,2,3
692,0,味道很不错,1,2 6,4,1,2,3
693,0,结果微辣到后期都有点辣,3,0,0,1,1,6
694,1,同行的老外都赞意大利面条很正宗,4,0,5,2,2,9
695,1,桂花糯米藕很香,3,0,4,1,2,5
696,0,简单寒暄后miya小姐进入操作程序,2,0,2,1,2,7
697,0,典型的饭馆点餐,3,0,0,1,2,4
698,0,洗澡很方便,0,0,4,1,2,3
699,1,德国香肠拼盘薯条洋葱圈等等都很棒,4,0,4,0,0,9
700,0,味道都很不错,1,2 6,4 6,1,2,4
701,0,厚切的三文鱼,1,0,3,0,0,3
702,1,牛五花很嫩,2,0,7,1,1,3
703,0,爱吃火锅的同学们,1,0,0,1,2,5
704,0,送错餐还重新送还送饮料,2,17,4,0,0,7
705,0,海鲜饭做的有点湿,3,0,7,0,0,6
706,1,环境好古色古香,2,4,2 7,2,2,3
707,0,上菜和服务的速度在都令人满意,2,13,0,2,2,8
708,0,有种在美国吃华人餐厅的既视感,4,0,0,1,2,9
709,0,酸甜口炒虾仁,1,0,0,0,0,4
710,0,服务态度很好,1,7 14,4,1,2,3
711,1,石锅拌饭里面的锅巴很香,2,0,4,0,0,7
712,0,菜品味道很不错,2,2 6,4,1,2,4
713,0,海鲜汤不错,2,2,7,1,2,3
714,0,上网速度非常快,1,0,4,1,2,4
715,0,店里环境服务态度都很好,3,7 14,4 6,1,2,6
716,0,海鲜盖浇饭里的生鱼片带子都不错,4,2,4,1,2,8
717,0,服务态度很好,1,7 14,4,1,2,3
718,1,脱毛时美容师很认真,3,0,4,1,2,5
719,0,油泼面不错,2,2,7,1,2,2
720,1,金凤茶王的奶盖真的很厚实,3,0,4 6,0,0,7
721,1,装修好古色古香,1,4,2,2,2,3
722,0,辣的恰到好处,0,10 16,0,2,0,3
723,0,味道非常不错,1,2,4,1,2,3
724,0,技术非常好,1,0,4,1,2,3
725,1,牛肉很新鲜,2,8 11,0,1,2,3
726,1,咖喱味道超棒,3,0,0,0,0,3
727,0,莴笋和鱼不错,2,2,7,2,2,4
728,0,国家认可的资质很重要,2,0,4,2,2,6
729,1,米饭略夹生的恰到好处,1,10 16,5,2,2,5
730,0,团购很实惠,0,0,5,1,2,3
731,0,想要读书有点儿累眼睛呢,2,0,2,0,0,6
732,0,菜梗火候恰到好处,2,10,0,1,2,3
733,1,牛腩筋道弹牙的恰到好处,3,10 16,0,2,2,5
734,1,酱油饭的米粒软硬恰到好处,3,10,7,1,2,6
735,1,金枪鱼黑米糍塔塔味道很独特,4,0,4,0,0,6
736,0,服务态度很好,1,7 14,4,1,2,3
737,0,壹方很富丽堂皇,1,0,0,1,2,3
738,0,快餐里面种类算多的,2,0,0,0,0,5
739,0,拉面汤挺浓郁的,1,0,4,0,0,5
740,0,整体给人的感觉很不错呢,3,2 6,4,1,2,8
741,1,水煮巴沙鱼味道很独特,4,0,4,1,2,6
742,0,很好的老板很好吃的东西,2,7,3 5,2,2,8
743,0,三里屯village上去容易找,1,0,0,1,2,5
744,0,价格一如既往的便宜,1,0,0,2,2,4
745,0,海鲜泡饭不错,2,2,7,1,2,3
746,0,东西上的特别快,1,0,4,2,2,5
747,0,口味一如既往的好,1,1,0,2,2,4
748,0,瘦牛肉很嫩,1,0,2 7,1,1,3
749,0,是园区口味不错的几家串串之一,3,2 3,7,2,2,8
750,1,泡在米饭里真的很棒,1,0,4,0,0,6
751,0,爱与诚诗与远方都能表达的淋漓尽致,2,0,5,3,2,10
752,1,十三香小龙虾味道一如既往的好,3,1,0,3,2,7
753,0,美女店长人很好呢,3,7,4,1,2,6
754,0,做完护理感觉效果明显,3,0,7,2,2,6
755,0,交错的楼梯角度很陡,2,0,4,0,0,6
756,0,味道一如既往的好,1,1,0,2,2,4
757,0,包装很好看,0,0,5,1,2,3
758,0,土豆泥不错,1,2,7,1,2,2
759,1,爱心画得非常正,1,0,0,1,2,4
760,1,鹅肝煎的恰到好处,2,10 16,0,1,2,5
761,1,剥出来虾肉超大超肥,1,0,0,0,0,5
762,0,女人婚纱妆多半显老,3,0,0,0,0,5
763,0,量体服务非常负责,1,13,5,1,2,4
764,1,温泉水安波的最好,2,0,0,1,2,4
765,0,炸鸡寿司感觉太辣了,3,0,5,0,0,5
766,0,自助餐便宜,0,0,0,1,2,2
767,0,想来了很久了终于拔草了,0,0,5,0,0,8
768,1,发型剪的很干净利落,1,0,2,1,2,5
769,1,羊肉串肥瘦相间恰到好处,2,10,2 7,1,2,4
770,0,每样菜的份量都很足,2,0,4,0,0,7
771,0,鱼份量很大,2,0,7,0,0,3
772,0,味道很不错,1,2 6,4,1,2,3
773,0,味道还不错桂花米酒很好喝,3,2 17,2 4 5,1,2,7
774,1,店里装修看起来挺干净利落,2,0,0,1,2,5
775,0,选的眼花缭乱,0,0,0,1,2,3
776,0,烤肉味道还不错,2,2 17,4,1,2,4
777,1,鱼头很新鲜,2,8 11,0,1,2,3
778,1,护理mm挺耐心的,1,0,4,0,0,5
779,1,顶牛货真价实有好料,2,0,0,1,2,4
780,0,五星级酒店环境不错,2,2,7,2,2,4
781,1,茶味和果味都恰到好处,2,10,0,2,2,5
782,0,味道一如既往的好,1,1,0,2,2,4
783,1,鳗鱼饭一直是最爱,2,12,5,2,2,6
784,0,小锅的板栗鸡味道不错,4,2 5,7,1,2,6
785,0,花先生口水鸡整体不错,3,2,7,2,2,5
786,0,味道一如既往地好,2,0,0,1,2,3
787,0,菜一如既往的好吃,1,0,0,2,2,4
788,0,朋友介绍的来这个店做头发不错,3,2,7,1,2,9
789,1,装修非常高大上,0,0,4,2,2,4
790,1,锅巴是恰到好处的脆,1,10,0,3,2,5
791,0,看电影不错的选择,1,2 3,7,1,2,5
792,1,最爱的烤猪蹄,2,15,3,0,0,4
793,0,恰到好处的味道,1,10,0,1,2,3
794,0,菜品的味道依然不错环境一如既往的好,3,1 2,2 4,4,2,9
795,1,烤鸭包最爱,1,12,0,1,2,4
796,1,原汁原味才是对牛肉的最大尊重,2,0,1 5,3,2,8
797,0,服务意识非常好,1,13,4,1,2,4
798,0,服务态度很好,1,7 14,4,1,2,3
799,1,兔头入味的恰到好处,1,10 16,0,2,2,4
800,1,生鲜便当都非常物美价廉,0,0,0,1,2,5
801,0,芝士冻的硬硬的感觉,2,0,3,0,0,6
802,0,东西很好吃,1,0,5,1,2,3
803,0,位置很好找,0,0,5,0,0,3
804,0,烤串味道不错,2,2 5,7,1,2,3
805,0,装修风格不错,1,2,7,1,2,3
806,0,味道是日式酱汁偏甜,3,0,4,1,2,5
807,0,来个简单的富贵餐吧佛跳墙,2,0,2,2,2,7
808,1,纹身师很和蔼可亲,3,0,0,1,2,4
809,0,炒饭恰到好处,0,10,0,1,2,2
810,1,金花蟹味道很棒,3,0,7,0,0,4
811,1,寿司恰到好处,1,10,0,1,2,2
812,0,团的是总监洗剪吹的套餐,3,0,0,1,2,9
813,0,菜品都很好,1,7,4 6,1,2,4
814,0,服务态度很好,1,7 14,4,1,2,3
815,0,菜的味道一如既往的不错,2,2,0,2,2,6
816,1,酱汁与牛肉搭配的恰到好处,2,10 16,0,1,2,6
817,0,画完感觉还不错,1,2 17,4,2,2,5
818,0,好中意佢嘅意粉,2,0,2,2,2,6
819,0,总体设施很不错,2,2 6,4,1,2,4
820,0,提前约定了一间较大的玻璃包间,2,0,3,0,0,8
821,0,味道很不错呢,1,2 6,4,1,2,4
822,1,玫瑰和拿铁的拿捏恰到好处,2,10,0,3,2,7
823,0,美女特别多,1,0,0,0,0,3
824,1,德国小馆的肘子真的很香,3,0,4 6,0,0,6
825,0,带着牛肉丸和鱼蛋的一大碗河粉,3,0,0,1,2,9
826,1,洗澡水很大洗浴用品一应俱全,2,0,7,0,0,5
827,0,不错的猪蹄,1,2 3,3,1,2,3
828,1,鸡肉嫩度恰到好处,2,10,0,1,2,3
829,0,鸡蛋仔隆重登场,2,0,2 4,1,2,4
830,0,宝贝全程都笑得非常开心,2,0,5 5,1,2,7
831,0,饭菜整体都很不错,2,2 6,4 6,1,2,5
832,0,团一个团购券去店里吃的话要便宜一点,3,0,0,2,2,10
833,0,青木瓜沙拉一如既往地好吃,2,0,0,2,2,5
834,0,饮品方面感觉咖啡品类木有星巴克多,6,0,0,0,0,8
835,0,鸡的味道不错,2,2 5,7,1,2,4
836,1,发现这家店的装修十分特别古色古香,2,4,0,1,2,8
837,0,鲜鹅肠辣锅烫着不错,2,2,0,1,2,5
838,0,汤味道不错,2,2 5,7,1,2,3
839,0,来光顾的多数是日本人,2,0,0,1,2,7
840,0,新开的奶茶店,2,0,0,0,0,4
841,0,服务的细节很好好,1,13,0,1,2,5
842,0,套餐的酒不错,2,2,7,1,2,4
843,1,鱼头烧得很嫩,1,0,0,1,1,4
844,0,餐桌之间的间距恰到好处,2,10,0,1,2,5
845,0,店离地铁口特别近,2,0,4,0,0,4
846,0,桌子排放很合理,1,0,5,1,2,4
847,0,饮料品种多,2,0,0,0,0,3
848,0,冰激凌可以随便吃,1,0,5,1,2,4
849,0,配上颜色丰富的美食,2,0,3 7,1,2,6
850,0,回馈爱吃烧烤的食客,1,0,0,1,2,6
851,0,前台服务很好,1,7 13,4,1,2,4
852,1,蓝莓和茶味恰到好处,2,10,0,2,2,4
853,1,香菇香菜肉馅师傅调的恰到好处咸淡适中,5,10 16,0,1,2,8
854,1,餐具陈设看着都挺赏心悦目的,2,0,0,1,2,7
855,0,味道非常不错,1,2,4,1,2,3
856,0,眼神已经很迷离了,1,0,5,1,1,5
857,0,团购很划算,0,0,5,0,0,3
858,0,海鲜价格偏贵,2,0,7,0,0,3
859,0,可以很直观的看到很多大锅菜,2,0,0,0,0,7
860,0,三文鱼等都是厚切,1,0,5,1,2,5
861,1,蟹脚面确实很棒,1,0,1,1,2,4
862,0,自助小吃饮料等可以吃到饱啊,2,0,0,1,2,9
863,0,口味偏重了一丢丢辣辣滴,1,0,7,1,2,7
864,1,鱼肚汤很鲜美,2,0,4,1,2,4
865,0,服务特别好,0,13,4,1,2,3
866,0,填好以后送的米酒回味无穷,1,0,0,1,2,6
867,1,洗头很仔细,0,0,4,1,2,3
868,1,咸蛋黄的咸味恰到好处,2,10,3 7,1,2,5
869,1,酸豆角的味道很棒很棒,2,0,1 7,0,0,5
870,1,鸭血和嫩牛肉一如既往地好吃,3,0,2,4,2,7
871,0,重庆小面要了微辣的,2,0,0,1,2,6
872,0,逛街休闲可以吃一吃的,0,0,0,0,0,7
873,0,孩子吃的很开心,1,0,0,1,2,5
874,1,迷人的小哥亲手做一杯草莓冰拿铁巨好喝,5,0,7,1,2,9
875,1,卤蛋和汤虾很美味,3,0,0,2,2,6
876,0,爱吃港式的鸡蛋仔和丝袜奶茶,5,0,0,2,2,9
877,0,刘老师态度非常好,2,0,4,1,2,4
878,0,服务还特别好,0,13 17,4 6,1,2,4
879,0,店铺很好找,1,0,5,0,0,3
880,1,住配有厕所的独立狗屋,2,0,0,0,0,6
881,0,算的上有求必应,0,0,0,2,2,4
882,0,担担面味道不错,2,2 5,7,1,2,3
883,1,羊排烤得极为入味,1,15,5,1,2,5
884,1,指甲非常漂亮,1,0,4,1,2,3
885,1,拿铁和玫瑰糖浆放的恰到好处,3,10 16,0,3,2,8
886,1,双人套餐特别划算,2,0,5,0,0,4
887,1,装修很古色古香,1,4,0,1,2,3
888,0,有专业的营养师和健康顾问定期查房,3,0,2,2,2,9
889,0,一如既往的好吃量多,1,0,0,2,2,5
890,0,用餐时大排档一词突显,3,0,7,0,0,5
891,0,旧的来的机场了,1,0,0,1,1,6
892,0,朋友几个吃的很开心,1,0,0,1,2,6
893,0,搭配的样子很好看,1,0,5,1,2,5
894,0,据说楼层很高,1,0,4,1,2,4
895,0,花甲口味不错,2,2,7,1,2,3
896,1,肉夹馍和米皮很地道,3,0,0,3,2,6
897,1,泰剧和咖喱各有千秋各有特色锅底越煮越香,3,0,4 5,1,2,9
898,0,手切羊肉片,2,0,0,0,0,2
899,1,鸡丝凉面的酱汁和辣口恰到好处,4,10,0,2,2,7
900,0,广场里面有吃的,1,0,0,0,0,5
901,1,麻辣锅和清汤锅味道都恰到好处,3,10,2,3,2,7
902,0,味道一如既往好,1,0,0,2,2,3
903,1,店里装修挺精致,1,0,4,1,2,4
904,0,李沧区新开的一家店,2,0,0,0,0,5
905,1,糯米饭蒸的恰到好处,1,10 16,0,1,2,4
906,0,店里环境很不错,2,2 6,4,1,2,4
907,0,装修风格简单,1,0,7,1,2,3
908,0,有免费水果,1,0,0,1,2,3
909,0,价格很便宜,1,0,4,1,2,3
910,1,最爱的三文鱼,1,0,3,0,0,3
911,1,加点羊蝎吃最合适,3,0,0,0,0,4
912,0,选照片时照片晓得不错,3,2,0,1,2,6
913,0,大宁公园规划的不错的,3,2 3,0,1,2,6
914,0,亦可感受咀嚼时汁液在口腔爆开的快感,3,0,0,0,0,10
915,0,五花肉需要烤久一点,1,0,0,1,2,4
916,0,提拉米苏不错,1,2,7,1,2,3
917,1,香肠和培根煎的恰到好处,2,10 16,0,1,2,5
918,1,店里的虾仁真是太大了,3,0,7,1,2,6
919,0,服务很好环境不错,1,2 7 13,2 4 7,2,2,5
920,1,烤鱼颜色恰到好处金黄,3,10,0,1,2,4
921,1,咖喱始终如一的好吃,1,0,0,2,2,4
922,1,是武汉走向现代化的重要历史见证物,2,0,2,2,2,9
923,0,生意一直很好,0,7,4 6,1,2,4
924,0,饮料是真的好贵,2,0,2 4,1,2,4
925,1,水果都很新鲜,2,8 11,0,1,2,4
926,0,瑜伽是需要长久坚持下去的,1,0,0,2,2,6
927,0,味道很不错,1,2 6,4,1,2,3
928,0,汤都恰到好处,1,10,0,1,2,3
929,0,带南方朋友品尝一下鲁菜不错,2,2,7,1,2,7
930,0,团购的套餐非常划算,1,0,5,0,0,5
931,1,手打牛丸非常实在,2,0,5,1,2,4
932,0,装修风格不错,1,2,7,1,2,3
933,1,砂锅味道很美味,3,0,0,1,2,4
934,0,环境非常不错,1,2,4,1,2,3
935,0,是别有风味,0,0,0,2,2,2
936,1,萝卜的做法挺独到,1,0,5,1,2,5
937,1,店铺装修很古色古香,2,4,0,1,2,4
938,0,摄像老师贾明很好,2,7,4,1,2,5
939,0,服务态度很好,1,7 14,4,1,2,3
940,1,没想到的是夏天的汤泉内好玩,2,0,0,2,2,8
941,0,虾黄满满的,2,0,0,0,0,3
942,0,鳗鱼是厚烧,1,0,0,2,2,4
943,0,蛋挞与牛角包店内食用可以免费加热,4,0,0,1,2,9
944,0,自助餐种类多,1,0,0,0,0,3
945,0,食品种类丰富,2,0,7,0,0,3
946,1,店铺装修的古色古香的蛮好的,2,4,0,3,0,8
947,0,切蟹味道不错,2,2 5,7,1,2,3
948,0,羊肉串回味无穷,1,0,0,1,2,2
949,0,会好吃很多,0,0,0,2,2,3
950,0,早几年前去卓资县买过,1,0,0,0,0,5
951,0,烤的恰到好处,0,10 15 16,0,1,2,3
952,0,看电影唱k前随便吃吃可以选这家,1,0,5,1,2,11
